t_us,p_cmd,p_act,v_cmd,v_act,t_cmd,t_act,iq,vbus,temp,state,events
70799587,-0.132,-0.132,0.0000,0.0130,0.0000,0.0181,0.000,32.41,32.0,3,2048
70800587,-0.132,-0.132,0.0000,-0.1564,0.0000,-0.0104,0.000,32.41,32.0,3,2048
70801583,-0.132,-0.132,0.0000,-0.0923,0.0000,0.0126,0.000,32.41,32.0,3,2048
70802595,-0.132,-0.132,0.0000,-0.0633,0.0000,-0.0291,0.000,32.41,32.0,3,2048
70803882,-0.132,-0.132,0.0000,-0.1381,0.0000,-0.0060,0.000,32.41,32.0,3,2048
70804556,-0.132,-0.132,0.0000,-0.0557,0.0000,-0.0093,0.000,32.41,32.0,3,2048
70805611,-0.132,-0.132,0.0000,0.0298,0.0000,-0.0115,0.000,32.41,32.0,3,2048
70806605,-0.132,-0.132,0.0000,-0.0282,0.0000,0.0082,0.000,32.41,32.0,3,2048
70807532,-0.132,-0.132,0.0000,-0.0282,0.0000,0.0170,0.000,32.41,32.0,3,2048
70808885,-0.132,-0.132,0.0000,-0.0374,0.0000,-0.0115,0.000,32.41,32.0,3,2048
70809556,-0.132,-0.132,0.0000,-0.1350,0.0000,-0.0302,0.000,32.41,32.0,3,2048
70810622,-0.132,-0.132,0.0000,0.0740,0.0000,-0.0192,0.000,32.41,32.0,3,2048
70811874,-0.132,-0.132,0.0000,0.0114,0.0000,0.0412,0.000,32.41,32.0,3,2048
70812572,-0.132,-0.132,0.0000,-0.0313,0.0000,-0.0027,0.000,32.41,32.0,3,2048
70813881,-0.132,-0.132,0.0000,0.0252,0.0000,0.0038,0.000,32.41,32.0,3,2048
70814611,-0.132,-0.132,0.0000,0.0557,0.0000,-0.0159,0.000,32.41,32.0,3,2048
70815891,-0.132,-0.132,0.0000,0.0618,0.0000,-0.0082,0.000,32.41,32.0,3,2048
70816571,-0.132,-0.132,0.0000,0.0343,0.0000,-0.0082,0.000,32.41,32.0,3,2048
70817560,-0.132,-0.132,0.0000,0.0069,0.0000,0.0280,0.000,32.41,32.0,3,2048
70818929,-0.132,-0.132,0.0000,-0.0618,0.0000,-0.0159,0.000,32.41,32.0,3,2048
70819562,-0.132,-0.132,0.0000,0.0038,0.0000,-0.0115,0.000,32.41,32.0,3,2048
70820576,-0.132,-0.132,0.0000,0.0145,0.0000,-0.0016,0.000,32.41,32.0,3,2048
70821555,-0.132,-0.132,0.0000,0.0954,0.0000,0.0346,0.000,32.41,32.0,3,2048
70822608,-0.132,-0.132,0.0000,0.0252,0.0000,0.0093,0.000,32.41,32.0,3,2048
70823884,-0.132,-0.132,0.0000,0.0587,0.0000,0.0126,0.000,32.41,32.0,3,2048
70824575,-0.132,-0.132,0.0000,0.0618,0.0000,0.0159,0.000,32.41,32.0,3,2048
70825560,-0.132,-0.154,0.0000,-0.2144,0.0000,0.0137,0.000,32.41,32.0,3,2048
70826608,-0.132,-0.132,0.0000,0.1884,0.0000,-0.0148,0.000,32.41,32.0,3,2048
70827561,-0.132,-0.132,0.0000,-0.0648,0.0000,0.0016,0.000,32.41,32.0,3,2048
70828897,-0.132,-0.132,0.0000,-0.0267,0.0000,-0.0159,0.000,32.41,32.0,3,2048
70829558,-0.132,-0.132,0.0000,-0.0160,0.0000,0.0247,0.000,32.41,32.0,3,2048
70830685,-0.132,-0.132,0.0000,0.0740,0.0000,0.0126,0.000,32.41,32.0,3,2048
70831875,-0.132,-0.132,0.0000,0.0679,0.0000,-0.0082,0.000,32.41,32.0,3,2048
70832556,-0.132,-0.132,0.0000,-0.0084,0.0000,-0.0170,0.000,32.41,32.0,3,2048
70833881,-0.132,-0.132,0.0000,-0.0465,0.0000,-0.0060,0.000,32.41,32.0,3,2048
70834554,-0.132,-0.132,0.0000,0.0267,0.0000,0.0302,0.000,32.41,32.0,3,2048
70835950,-0.132,-0.132,0.0000,-0.1411,0.0000,-0.0170,0.000,32.41,32.0,3,2048
70836589,-0.132,-0.132,0.0000,0.0053,0.0000,0.0159,0.000,32.41,32.0,3,2048
70837629,-0.132,-0.132,0.0000,-0.0206,0.0000,-0.0159,0.000,32.41,32.0,3,2048
70838906,-0.132,-0.132,0.0000,-0.0450,0.0000,-0.0071,0.000,32.41,32.0,3,2048
70839592,-0.132,-0.132,0.0000,-0.1228,0.0000,0.0027,0.000,32.41,32.0,3,2048
70840588,-0.132,-0.132,0.0000,0.0206,0.0000,0.0192,0.000,32.41,32.0,3,2048
70841656,-0.132,-0.132,0.0000,0.0069,0.0000,-0.0126,0.000,32.41,32.0,3,2048
70842555,-0.132,-0.132,0.0000,-0.1427,0.0000,0.0170,0.000,32.41,32.0,3,2048
70843940,-0.132,-0.132,0.0000,-0.0221,0.0000,0.0093,0.000,32.41,32.0,3,2048
70844589,-0.132,-0.132,0.0000,0.0114,0.0000,-0.0390,0.000,32.41,32.0,3,2048
70845589,-0.132,-0.132,0.0000,-0.0237,0.0000,0.0181,0.000,32.41,32.0,3,2048
70846582,-0.132,-0.132,0.0000,-0.0023,0.0000,0.0236,0.000,32.41,32.0,3,2048
70847582,-0.132,-0.132,0.0000,-0.0587,0.0000,-0.0060,0.000,32.41,32.0,3,2048
70848902,-0.132,-0.132,0.0000,0.0908,0.0000,-0.0005,0.000,32.41,32.0,3,2048
70849588,-0.132,-0.132,0.0000,0.0313,0.0000,-0.0170,0.000,32.41,32.0,3,2048
70850587,-0.132,-0.132,0.0000,0.0694,0.0000,0.0434,0.000,32.41,32.0,3,2048
70851902,-0.132,-0.154,0.0000,-0.0404,0.0000,0.0181,0.000,32.41,32.0,3,2048
70852583,-0.132,-0.132,0.0000,-0.0084,0.0000,-0.0324,0.000,32.41,32.0,3,2048
70853909,-0.132,-0.132,0.0000,-0.0023,0.0000,-0.0181,0.000,32.41,32.0,3,2048
70854557,-0.132,-0.132,0.0000,0.0038,0.0000,-0.0236,0.000,32.41,32.0,3,2048
70855932,-0.132,-0.132,0.0000,0.0679,0.0000,-0.0060,0.000,32.41,32.0,3,2048
70856610,-0.132,-0.132,0.0000,-0.0755,0.0000,0.0269,0.000,32.41,32.0,3,2048
70857612,-0.132,-0.132,0.0000,0.0755,0.0000,0.0038,0.000,32.41,32.0,3,2048
70858928,-0.132,-0.132,0.0000,-0.0648,0.0000,-0.0093,0.000,32.41,32.0,3,2048
70859559,-0.132,-0.132,0.0000,-0.0481,0.0000,0.0049,0.000,32.41,32.0,3,2048
70860622,-0.132,-0.132,0.0000,0.0664,0.0000,-0.0104,0.000,32.41,32.0,3,2048
70861558,-0.132,-0.132,0.0000,-0.0008,0.0000,0.0192,0.000,32.41,32.0,3,2048
70862571,-0.132,-0.132,0.0000,-0.0099,0.0000,-0.0005,0.000,32.41,32.0,3,2048
70863880,-0.132,-0.132,0.0000,0.0023,0.0000,0.0379,0.000,32.41,32.0,3,2048
70864614,-0.132,-0.132,0.0000,0.0175,0.0000,-0.0082,0.000,32.41,32.0,3,2048
70865560,-0.132,-0.132,0.0000,-0.0145,0.0000,0.0071,0.000,32.41,32.0,3,2048
70866571,-0.132,-0.132,0.0000,0.0526,0.0000,-0.0104,0.000,32.41,32.0,3,2048
70867555,-0.132,-0.132,0.0000,-0.0069,0.0000,-0.0148,0.000,32.41,32.0,3,2048
70868928,-0.132,-0.132,0.0000,0.0008,0.0000,0.0148,0.000,32.41,32.0,3,2048
70869559,-0.132,-0.132,0.0000,-0.0389,0.0000,0.0104,0.000,32.41,32.0,3,2048
70870576,-0.132,-0.132,0.0000,-0.0282,0.0000,0.0247,0.000,32.41,32.0,3,2048
70871868,-0.132,-0.132,0.0000,0.0237,0.0000,0.0324,0.000,32.41,32.0,3,2048
70872611,-0.132,-0.132,0.0000,0.1030,0.0000,-0.0005,0.000,32.41,32.0,3,2048
70873883,-0.132,-0.132,0.0000,0.0969,0.0000,-0.0049,0.000,32.41,32.0,3,2048
70874575,-0.132,-0.132,0.0000,-0.0130,0.0000,0.0016,0.000,32.41,32.0,3,2048
70875880,-0.132,-0.132,0.0000,0.0313,0.0000,0.0104,0.000,32.41,32.0,3,2048
70876614,-0.132,-0.132,0.0000,-0.0389,0.0000,0.0159,0.000,32.41,32.0,3,2048
70877560,-0.132,-0.132,0.0000,0.0282,0.0000,0.0335,0.000,32.41,32.0,3,2048
70878899,-0.132,-0.132,0.0000,0.0557,0.0000,-0.0269,0.000,32.41,32.0,3,2048
70879555,-0.132,-0.132,0.0000,-0.0038,0.0000,0.0027,0.000,32.41,32.0,3,2048
70880680,-0.132,-0.132,0.0000,0.0328,0.0000,0.0214,0.000,32.41,32.0,3,2048
70881556,-0.132,-0.132,0.0000,0.0999,0.0000,-0.0115,0.000,32.41,32.0,3,2048
70882555,-0.132,-0.132,0.0000,0.0343,0.0000,-0.0071,0.000,32.41,32.0,3,2048
70883882,-0.132,-0.132,0.0000,0.0572,0.0000,0.0313,0.000,32.41,32.0,3,2048
70884556,-0.132,-0.132,0.0000,-0.1778,0.0000,0.0247,0.000,32.41,32.0,3,2048
70885628,-0.132,-0.132,0.0000,0.1091,0.0000,-0.0159,0.000,32.41,32.0,3,2048
70886622,-0.132,-0.132,0.0000,-0.0252,0.0000,0.0357,0.000,32.41,32.0,3,2048
70887585,-0.132,-0.132,0.0000,0.0328,0.0000,-0.0346,0.000,32.41,32.0,3,2048
70888904,-0.132,-0.132,0.0000,-0.0191,0.0000,-0.0082,0.000,32.41,32.0,3,2048
70889588,-0.132,-0.132,0.0000,0.0435,0.0000,0.0126,0.000,32.41,32.0,3,2048
70890657,-0.132,-0.132,0.0000,0.0099,0.0000,-0.0379,0.000,32.41,32.0,3,2048
70891875,-0.132,-0.132,0.0000,0.1091,0.0000,-0.0060,0.000,32.41,32.0,3,2048
70892556,-0.132,-0.132,0.0000,0.0175,0.0000,0.0148,0.000,32.41,32.0,3,2048
70893939,-0.132,-0.132,0.0000,0.0099,0.0000,0.0137,0.000,32.41,32.0,3,2048
70894589,-0.132,-0.132,0.0000,-0.0740,0.0000,0.0247,0.000,32.41,32.0,3,2048
70895912,-0.132,-0.132,0.0000,-0.0694,0.0000,0.0181,0.000,32.41,32.0,3,2048
70896587,-0.132,-0.132,0.0000,0.0206,0.0000,-0.0104,0.000,32.41,32.0,3,2048
70897587,-0.132,-0.132,0.0000,0.0160,0.0000,0.0005,0.000,32.41,32.0,3,2048
70898902,-0.132,-0.132,0.0000,-0.0160,0.0000,0.0148,0.000,32.41,32.0,3,2048
70899587,-0.132,-0.132,0.0000,0.0648,0.0000,-0.0291,0.000,32.41,32.0,3,2048
70900587,-0.132,-0.132,0.0000,-0.0221,0.0000,0.0324,0.000,32.41,32.0,3,2048
70901583,-0.132,-0.132,0.0000,0.0984,0.0000,0.0038,0.000,32.41,32.0,3,2048
70902595,-0.132,-0.132,0.0000,-0.0725,0.0000,0.0126,0.000,32.41,32.0,3,2048
70903882,-0.132,-0.132,0.0000,0.0023,0.0000,-0.0181,0.000,32.41,32.0,3,2048
70904556,-0.132,-0.132,0.0000,-0.0191,0.0000,-0.0049,0.000,32.41,32.0,3,2048
70905611,-0.132,-0.132,0.0000,0.0633,0.0000,-0.0269,0.000,32.41,32.0,3,2048
70906605,-0.132,-0.132,0.0000,-0.0908,0.0000,0.0335,0.000,32.41,32.0,3,2048
70907608,-0.132,-0.132,0.0000,0.0328,0.0000,-0.0170,0.000,32.41,32.0,3,2048
70908886,-0.132,-0.132,0.0000,-0.0832,0.0000,-0.0170,0.000,32.41,32.0,3,2048
70909617,-0.132,-0.132,0.0000,-0.0496,0.0000,0.0038,0.000,32.41,32.0,3,2048
70910562,-0.132,-0.132,0.0000,0.0282,0.0000,-0.0104,0.000,32.41,32.0,3,2048
70911886,-0.132,-0.132,0.0000,0.0648,0.0000,0.0027,0.000,32.41,32.0,3,2048
70912556,-0.132,-0.132,0.0000,0.0237,0.0000,0.0159,0.000,32.41,32.0,3,2048
70913927,-0.132,-0.132,0.0000,0.0526,0.0000,0.0115,0.000,32.41,32.0,3,2048
70914562,-0.132,-0.132,0.0000,0.0648,0.0000,-0.0027,0.000,32.41,32.0,3,2048
70915898,-0.132,-0.132,0.0000,-0.0191,0.0000,0.0082,0.000,32.41,32.0,3,2048
70916559,-0.132,-0.132,0.0000,0.0938,0.0000,0.0049,0.000,32.41,32.0,3,2048
70917613,-0.132,-0.132,0.0000,0.1137,0.0000,0.0005,0.000,32.41,32.0,3,2048
70918885,-0.132,-0.132,0.0000,-0.0465,0.0000,0.0115,0.000,32.41,32.0,3,2048
70919575,-0.132,-0.132,0.0000,-0.0740,0.0000,0.0214,0.000,32.41,32.0,3,2048
70920560,-0.132,-0.132,0.0000,-0.0450,0.0000,0.0005,0.000,32.41,32.0,3,2048
70921608,-0.132,-0.132,0.0000,0.0694,0.0000,-0.0060,0.000,32.41,32.0,3,2048
70922561,-0.132,-0.132,0.0000,0.0023,0.0000,0.0005,0.000,32.41,32.0,3,2048
70923896,-0.132,-0.132,0.0000,0.0267,0.0000,0.0137,0.000,32.41,32.0,3,2048
70924558,-0.132,-0.132,0.0000,-0.0511,0.0000,0.0566,0.000,32.41,32.0,3,2048
70925613,-0.132,-0.132,0.0000,-0.0023,0.0000,-0.0489,0.000,32.41,32.0,3,2048
70926561,-0.132,-0.132,0.0000,0.0145,0.0000,-0.0214,0.000,32.41,32.0,3,2048
70927571,-0.132,-0.132,0.0000,0.1518,0.0000,0.0093,0.000,32.41,32.0,3,2048
70928879,-0.132,-0.132,0.0000,0.0053,0.0000,0.0203,0.000,32.41,32.0,3,2048
70929679,-0.132,-0.132,0.0000,-0.0542,0.0000,-0.0005,0.000,32.41,32.0,3,2048
70930561,-0.132,-0.132,0.0000,-0.0572,0.0000,-0.0269,0.000,32.41,32.0,3,2048
70931873,-0.132,-0.132,0.0000,0.1091,0.0000,-0.0082,0.000,32.41,32.0,3,2048
70932556,-0.132,-0.132,0.0000,-0.0221,0.0000,0.0544,0.000,32.41,32.0,3,2048
70933879,-0.132,-0.132,0.0000,0.0069,0.0000,0.0478,0.000,32.41,32.0,3,2048
70934626,-0.132,-0.132,0.0000,0.0801,0.0000,0.0038,0.000,32.41,32.0,3,2048
70935912,-0.132,-0.132,0.0000,-0.0877,0.0000,0.0115,0.000,32.41,32.0,3,2048
70936628,-0.132,-0.132,0.0000,-0.0862,0.0000,-0.0170,0.000,32.41,32.0,3,2048
70937590,-0.132,-0.132,0.0000,0.0572,0.0000,-0.0016,0.000,32.41,32.0,3,2048
70938906,-0.132,-0.132,0.0000,-0.1030,0.0000,-0.0060,0.000,32.41,32.0,3,2048
70939587,-0.132,-0.132,0.0000,0.0679,0.0000,-0.0049,0.000,32.41,32.0,3,2048
70940659,-0.132,-0.132,0.0000,0.0725,0.0000,0.0038,0.000,32.41,32.0,3,2048
70941556,-0.132,-0.132,0.0000,-0.0832,0.0000,0.0049,0.000,32.41,32.0,3,2048
70942572,-0.132,-0.132,0.0000,0.0267,0.0000,-0.0368,0.000,32.41,32.0,3,2048
70943939,-0.132,-0.132,0.0000,0.1701,0.0000,0.0159,0.000,32.41,32.0,3,2048
70944588,-0.132,-0.132,0.0000,0.1595,0.0000,0.0302,0.000,32.41,32.0,3,2048
70945590,-0.132,-0.132,0.0000,0.0191,0.0000,0.0137,0.000,32.41,32.0,3,2048
70946582,-0.132,-0.132,0.0000,-0.0511,0.0000,-0.0192,0.000,32.41,32.0,3,2048
70947582,-0.132,-0.132,0.0000,0.0908,0.0000,-0.0027,0.000,32.41,32.0,3,2048
70948901,-0.132,-0.132,0.0000,0.0114,0.0000,0.0115,0.000,32.41,32.0,3,2048
70949587,-0.132,-0.132,0.0000,-0.0023,0.0000,0.0104,0.000,32.41,32.0,3,2048
70950587,-0.132,-0.132,0.0000,0.1259,0.0000,0.0137,0.000,32.41,32.0,3,2048
70951910,-0.132,-0.132,0.0000,-0.0313,0.0000,0.0291,0.000,32.41,32.0,3,2048
70952578,-0.132,-0.132,0.0000,0.0328,0.0000,0.0148,0.000,32.41,32.0,3,2048
70953878,-0.132,-0.132,0.0000,-0.0053,0.0000,0.0126,0.000,32.41,32.0,3,2048
70954565,-0.132,-0.132,0.0000,0.0114,0.0000,0.0500,0.000,32.41,32.0,3,2048
70955934,-0.132,-0.132,0.0000,-0.0099,0.0000,0.0159,0.000,32.41,32.0,3,2048
70956611,-0.132,-0.132,0.0000,-0.0603,0.0000,-0.0038,0.000,32.41,32.0,3,2048
70957615,-0.132,-0.132,0.0000,0.0526,0.0000,0.0104,0.000,32.41,32.0,3,2048
70958884,-0.132,-0.132,0.0000,0.0572,0.0000,-0.0159,0.000,32.41,32.0,3,2048
70959620,-0.132,-0.132,0.0000,0.0069,0.0000,0.0071,0.000,32.41,32.0,3,2048
70960560,-0.132,-0.132,0.0000,-0.0862,0.0000,0.0148,0.000,32.41,32.0,3,2048
70961571,-0.132,-0.132,0.0000,-0.0481,0.0000,-0.0291,0.000,32.41,32.0,3,2048
70962555,-0.132,-0.132,0.0000,0.1106,0.0000,0.0357,0.000,32.41,32.0,3,2048
70963928,-0.132,-0.132,0.0000,0.0481,0.0000,0.0225,0.000,32.41,32.0,3,2048
70964559,-0.132,-0.132,0.0000,-0.0633,0.0000,-0.0104,0.000,32.41,32.0,3,2048
70965576,-0.132,-0.132,0.0000,0.1076,0.0000,-0.0104,0.000,32.41,32.0,3,2048
70966555,-0.132,-0.132,0.0000,-0.0130,0.0000,-0.0049,0.000,32.41,32.0,3,2048
70967610,-0.132,-0.132,0.0000,-0.0465,0.0000,0.0082,0.000,32.41,32.0,3,2048
70968882,-0.132,-0.132,0.0000,-0.0465,0.0000,-0.0060,0.000,32.41,32.0,3,2048
70969575,-0.132,-0.132,0.0000,-0.0816,0.0000,-0.0082,0.000,32.41,32.0,3,2048
70970560,-0.132,-0.132,0.0000,-0.0175,0.0000,-0.0115,0.000,32.41,32.0,3,2048
70971925,-0.132,-0.132,0.0000,-0.0267,0.0000,0.0280,0.000,32.41,32.0,3,2048
70972559,-0.132,-0.132,0.0000,0.0084,0.0000,-0.0456,0.000,32.41,32.0,3,2048
70973896,-0.132,-0.132,0.0000,-0.0389,0.0000,-0.0357,0.000,32.41,32.0,3,2048
70974558,-0.132,-0.132,0.0000,0.1091,0.0000,0.0071,0.000,32.41,32.0,3,2048
70975937,-0.132,-0.132,0.0000,0.0710,0.0000,0.0181,0.000,32.41,32.0,3,2048
70976556,-0.132,-0.132,0.0000,0.1656,0.0000,0.0203,0.000,32.41,32.0,3,2048
70977576,-0.132,-0.132,0.0000,0.0526,0.0000,-0.0005,0.000,32.41,32.0,3,2048
70978878,-0.132,-0.132,0.0000,-0.0496,0.0000,0.0203,0.000,32.41,32.0,3,2048
70979657,-0.132,-0.132,0.0000,0.0908,0.0000,0.0335,0.000,32.41,32.0,3,2048
70980600,-0.132,-0.132,0.0000,-0.0206,0.0000,-0.0071,0.000,32.41,32.0,3,2048
70981558,-0.132,-0.132,0.0000,0.0023,0.0000,-0.0071,0.000,32.41,32.0,3,2048
70982616,-0.132,-0.132,0.0000,0.1442,0.0000,0.0291,0.000,32.41,32.0,3,2048
70983908,-0.132,-0.132,0.0000,0.0145,0.0000,-0.0049,0.000,32.41,32.0,3,2048
70984587,-0.132,-0.132,0.0000,0.0420,0.0000,0.0313,0.000,32.41,32.0,3,2048
70985586,-0.132,-0.132,0.0000,-0.0587,0.0000,0.0192,0.000,32.41,32.0,3,2048
70986581,-0.132,-0.132,0.0000,0.0038,0.0000,0.0038,0.000,32.41,32.0,3,2048
70987581,-0.132,-0.132,0.0000,0.0084,0.0000,-0.0016,0.000,32.41,32.0,3,2048
70988902,-0.132,-0.132,0.0000,-0.0496,0.0000,0.0159,0.000,32.41,32.0,3,2048
70989584,-0.132,-0.132,0.0000,0.0008,0.0000,0.0159,0.000,32.41,32.0,3,2048
70990587,-0.132,-0.132,0.0000,0.1060,0.0000,-0.0016,0.000,32.41,32.0,3,2048
70991910,-0.132,-0.132,0.0000,-0.0923,0.0000,0.0445,0.000,32.41,32.0,3,2048
70992558,-0.132,-0.132,0.0000,0.1442,0.0000,-0.0137,0.000,32.41,32.0,3,2048
70993881,-0.132,-0.132,0.0000,0.0969,0.0000,-0.0368,0.000,32.41,32.0,3,2048
70994607,-0.132,-0.132,0.0000,-0.0206,0.0000,0.0049,0.000,32.41,32.0,3,2048
70995928,-0.132,-0.132,0.0000,-0.0725,0.0000,0.0049,0.000,32.41,32.0,3,2048
70996607,-0.132,-0.132,0.0000,-0.0221,0.0000,0.0005,0.000,32.41,32.0,3,2048
70997613,-0.132,-0.132,0.0000,-0.0328,0.0000,0.0181,0.000,32.41,32.0,3,2048
70998882,-0.132,-0.132,0.0000,-0.0298,0.0000,-0.0071,0.000,32.41,32.0,3,2048
70999621,-0.132,-0.132,0.0000,-0.0099,0.0000,-0.0104,0.000,32.41,32.0,3,2048
71000563,-0.132,-0.132,0.0000,0.0511,0.0000,-0.0280,0.000,32.41,32.0,3,2048
71001571,-0.132,-0.132,0.0000,-0.0191,0.0000,0.0126,0.000,32.41,32.0,3,2048
71002555,-0.132,-0.132,0.0000,-0.0313,0.0000,0.0060,0.000,32.41,32.0,3,2048
71003926,-0.132,-0.132,0.0000,0.0999,0.0000,0.0060,0.000,32.41,32.0,3,2048
71004563,-0.132,-0.132,0.0000,0.0954,0.0000,0.0038,0.000,32.41,32.0,3,2048
71005576,-0.132,-0.132,0.0000,-0.0603,0.0000,-0.0093,0.000,32.41,32.0,3,2048
71006555,-0.132,-0.132,0.0000,-0.0008,0.0000,0.0148,0.000,32.41,32.0,3,2048
71007605,-0.132,-0.132,0.0000,-0.0435,0.0000,-0.0005,0.000,32.41,32.0,3,2048
71008887,-0.132,-0.132,0.0000,0.0221,0.0000,-0.0258,0.000,32.41,32.0,3,2048
71009575,-0.132,-0.132,0.0000,-0.1045,0.0000,0.0170,0.000,32.41,32.0,3,2048
71010560,-0.132,-0.132,0.0000,0.0114,0.0000,-0.0005,0.000,32.41,32.0,3,2048
71011920,-0.132,-0.132,0.0000,-0.1473,0.0000,-0.0016,0.000,32.41,32.0,3,2048
71012563,-0.132,-0.132,0.0000,0.1579,0.0000,-0.0005,0.000,32.41,32.0,3,2048
71013897,-0.132,-0.132,0.0000,0.0893,0.0000,-0.0203,0.000,32.41,32.0,3,2048
71014558,-0.132,-0.132,0.0000,-0.0069,0.0000,-0.0082,0.000,32.41,32.0,3,2048
71015934,-0.132,-0.132,0.0000,0.1946,0.0000,0.0126,0.000,32.41,32.0,3,2048
71016559,-0.132,-0.132,0.0000,-0.0481,0.0000,-0.0159,0.000,32.41,32.0,3,2048
71017576,-0.132,-0.132,0.0000,-0.0099,0.0000,0.0027,0.000,32.41,32.0,3,2048
71018877,-0.132,-0.132,0.0000,-0.0252,0.0000,0.0390,0.000,32.41,32.0,3,2048
71019609,-0.132,-0.132,0.0000,0.0954,0.0000,0.0181,0.000,32.41,32.0,3,2048
71020563,-0.132,-0.132,0.0000,-0.0862,0.0000,0.0038,0.000,32.41,32.0,3,2048
71021571,-0.132,-0.132,0.0000,-0.0923,0.0000,0.0016,0.000,32.41,32.0,3,2048
71022555,-0.132,-0.132,0.0000,0.1076,0.0000,-0.0049,0.000,32.41,32.0,3,2048
71023925,-0.132,-0.132,0.0000,-0.0343,0.0000,-0.0225,0.000,32.41,32.0,3,2048
71024563,-0.132,-0.132,0.0000,0.0191,0.0000,-0.0170,0.000,32.41,32.0,3,2048
71025576,-0.132,-0.132,0.0000,-0.0237,0.0000,-0.0005,0.000,32.41,32.0,3,2048
71026555,-0.132,-0.132,0.0000,0.0572,0.0000,0.0170,0.000,32.41,32.0,3,2048
71027605,-0.132,-0.132,0.0000,-0.0069,0.0000,-0.0170,0.000,32.41,32.0,3,2048
71028888,-0.132,-0.132,0.0000,-0.0359,0.0000,-0.0027,0.000,32.41,32.0,3,2048
71029575,-0.132,-0.132,0.0000,0.0877,0.0000,0.0115,0.000,32.41,32.0,3,2048
71030560,-0.132,-0.132,0.0000,0.0557,0.0000,-0.0104,0.000,32.41,32.0,3,2048
71031996,-0.132,-0.132,0.0000,-0.0679,0.0000,-0.0115,0.000,32.41,32.0,3,2048
71032558,-0.132,-0.132,0.0000,0.1045,0.0000,0.0181,0.000,32.41,32.0,3,2048
71033881,-0.132,-0.132,0.0000,0.1122,0.0000,0.0005,0.000,32.41,32.0,3,2048
71034554,-0.132,-0.132,0.0000,-0.0923,0.0000,-0.0170,0.000,32.41,32.0,3,2048
71035885,-0.132,-0.132,0.0000,0.0328,0.0000,-0.0049,0.000,32.41,32.0,3,2048
71036626,-0.132,-0.132,0.0000,-0.1747,0.0000,-0.0203,0.000,32.41,32.0,3,2048
71037588,-0.132,-0.132,0.0000,0.1060,0.0000,-0.0038,0.000,32.41,32.0,3,2048
71038941,-0.132,-0.132,0.0000,-0.0542,0.0000,0.0258,0.000,32.41,32.0,3,2048
71039894,-0.132,-0.132,0.0000,0.0420,0.0000,0.0093,0.000,32.41,32.0,3,2048
71040893,-0.132,-0.132,0.0000,0.0298,0.0000,-0.0071,0.000,32.41,32.0,3,2048
71041891,-0.132,-0.132,0.0000,0.1610,0.0000,0.0104,0.000,32.41,32.0,3,2048
71042893,-0.132,-0.132,0.0000,0.0069,0.0000,0.0203,0.000,32.41,32.0,3,2048
71044300,-0.132,-0.132,0.0000,-0.1213,0.0000,0.0225,0.000,32.41,32.0,3,2048
71044881,-0.132,-0.132,0.0000,-0.0526,0.0000,-0.0280,0.000,32.41,32.0,3,2048
71045880,-0.132,-0.132,0.0000,-0.0267,0.0000,-0.0225,0.000,32.41,32.0,3,2048
71046882,-0.132,-0.132,0.0000,0.0328,0.0000,0.0291,0.000,32.41,32.0,3,2048
71047912,-0.132,-0.132,0.0000,0.0679,0.0000,-0.0126,0.000,32.41,32.0,3,2048
71049218,-0.132,-0.132,0.0000,-0.0084,0.0000,-0.0148,0.000,32.41,32.0,3,2048
71049890,-0.132,-0.132,0.0000,-0.0664,0.0000,-0.0225,0.000,32.41,32.0,3,2048
71050894,-0.132,-0.132,0.0000,0.0465,0.0000,-0.0115,0.000,32.41,32.0,3,2048
71052212,-0.132,-0.132,0.0000,0.0755,0.0000,0.0126,0.000,32.41,32.0,3,2048
71052583,-0.132,-0.132,0.0000,-0.0191,0.0000,-0.0038,0.000,32.41,32.0,3,2048
71053902,-0.132,-0.132,0.0000,0.0343,0.0000,-0.0071,0.000,32.41,32.0,3,2048
71054588,-0.132,-0.132,0.0000,-0.0450,0.0000,0.0214,0.000,32.41,32.0,3,2048
71055907,-0.132,-0.132,0.0000,-0.0084,0.0000,-0.0214,0.000,32.41,32.0,3,2048
71056588,-0.132,-0.132,0.0000,-0.0160,0.0000,0.0159,0.000,32.41,32.0,3,2048
71057587,-0.132,-0.132,0.0000,0.0648,0.0000,-0.0269,0.000,32.41,32.0,3,2048
71058902,-0.132,-0.132,0.0000,0.1335,0.0000,0.0236,0.000,32.41,32.0,3,2048
71059602,-0.132,-0.132,0.0000,-0.0587,0.0000,-0.0049,0.000,32.41,32.0,3,2048
71060560,-0.132,-0.132,0.0000,0.0130,0.0000,-0.0137,0.000,32.41,32.0,3,2048
71061555,-0.132,-0.132,0.0000,-0.0511,0.0000,0.0280,0.000,32.41,32.0,3,2048
71062607,-0.132,-0.132,0.0000,0.0771,0.0000,-0.0104,0.000,32.41,32.0,3,2048
71063925,-0.132,-0.132,0.0000,-0.0694,0.0000,0.0148,0.000,32.41,32.0,3,2048
71064809,-0.132,-0.132,0.0000,-0.0008,0.0000,-0.0038,0.000,32.41,32.0,3,2048
71065880,-0.132,-0.132,0.0000,-0.0359,0.0000,0.0071,0.000,32.41,32.0,3,2048
71066877,-0.132,-0.132,0.0000,0.0557,0.0000,0.0192,0.000,32.41,32.0,3,2048
