t_us,p_cmd,p_act,v_cmd,v_act,t_cmd,t_act,iq,vbus,temp,state,events
51564561,0.000,-0.132,0.0000,-0.1060,0.0000,0.0126,0.000,32.41,32.0,3,2048
51565578,0.000,-0.132,0.0000,0.0206,0.0000,0.0060,0.000,32.41,32.0,3,2048
51566555,0.000,-0.110,0.0000,0.0633,0.0000,0.0236,0.000,32.41,32.0,3,2048
51567608,0.000,-0.110,0.0000,-0.0084,0.0000,0.0346,0.000,32.41,32.0,3,2048
51568883,0.000,-0.110,0.0000,0.0420,0.0000,0.0247,0.000,32.41,32.0,3,2048
51569576,0.000,-0.110,0.0000,-0.0969,0.0000,-0.0203,0.000,32.41,32.0,3,2048
51570560,0.000,-0.132,0.0000,-0.1060,0.0000,-0.0104,0.000,32.41,32.0,3,2048
51571922,0.000,-0.110,0.0000,0.0694,0.0000,-0.0214,0.000,32.41,32.0,3,2048
51572561,0.000,-0.110,0.0000,0.1671,0.0000,0.0126,0.000,32.41,32.0,3,2048
51573896,0.000,-0.110,0.0000,0.1198,0.0000,-0.0126,0.000,32.41,32.0,3,2048
51574558,0.000,-0.110,0.0000,0.0389,0.0000,-0.0005,0.000,32.41,32.0,3,2048
51575934,0.000,-0.110,0.0000,0.0038,0.0000,0.0104,0.000,32.41,32.0,3,2048
51576557,0.000,-0.132,0.0000,-0.0435,0.0000,-0.0082,0.000,32.41,32.0,3,2048
51577578,0.000,-0.132,0.0000,-0.0298,0.0000,0.0511,0.000,32.41,32.0,3,2048
51578878,0.000,-0.110,0.0000,0.0465,0.0000,-0.0313,0.000,32.41,32.0,3,2048
51579682,0.000,-0.110,0.0000,0.0542,0.0000,0.0159,0.000,32.41,32.0,3,2048
51580562,0.000,-0.110,0.0000,-0.1396,0.0000,0.0148,0.000,32.41,32.0,3,2048
51581554,0.000,-0.110,0.0000,0.0786,0.0000,-0.0071,0.000,32.41,32.0,3,2048
51582555,0.000,-0.110,0.0000,-0.0175,0.0000,-0.0071,0.000,32.41,32.0,3,2048
51583882,0.000,-0.110,0.0000,0.0160,0.0000,-0.0269,0.000,32.41,32.0,3,2048
51584620,0.000,-0.110,0.0000,0.0221,0.0000,-0.0060,0.000,32.41,32.0,3,2048
51585625,0.000,-0.110,0.0000,-0.0282,0.0000,0.0181,0.000,32.41,32.0,3,2048
51586585,0.000,-0.110,0.0000,-0.0053,0.0000,-0.0016,0.000,32.41,32.0,3,2048
51587583,0.000,-0.110,0.0000,-0.0679,0.0000,0.0203,0.000,32.41,32.0,3,2048
51588907,0.000,-0.110,0.0000,0.0465,0.0000,-0.0225,0.000,32.41,32.0,3,2048
51589633,0.000,-0.110,0.0000,-0.0206,0.0000,0.0533,0.000,32.41,32.0,3,2048
51590603,0.000,-0.132,0.0000,-0.0542,0.0000,-0.0379,0.000,32.41,32.0,3,2048
51591878,0.000,-0.110,0.0000,0.0999,0.0000,-0.0027,0.000,32.41,32.0,3,2048
51592612,0.000,-0.110,0.0000,-0.0343,0.0000,0.0082,0.000,32.41,32.0,3,2048
51593905,0.000,-0.132,0.0000,-0.0206,0.0000,0.0082,0.000,32.41,32.0,3,2048
51594587,0.000,-0.132,0.0000,-0.0130,0.0000,-0.0104,0.000,32.41,32.0,3,2048
51595906,0.000,-0.132,0.0000,-0.0420,0.0000,-0.0060,0.000,32.41,32.0,3,2048
51596585,0.000,-0.110,0.0000,-0.0694,0.0000,-0.0302,0.000,32.41,32.0,3,2048
51597585,0.000,-0.110,0.0000,0.0099,0.0000,-0.0379,0.000,32.41,32.0,3,2048
51598900,0.000,-0.110,0.0000,-0.0389,0.0000,0.0522,0.000,32.41,32.0,3,2048
51599585,0.000,-0.110,0.0000,-0.0587,0.0000,-0.0390,0.000,32.41,32.0,3,2048
51600586,0.000,-0.110,0.0000,0.0282,0.0000,0.0093,0.000,32.41,32.0,3,2048
51601580,0.000,-0.110,0.0000,-0.0694,0.0000,-0.0104,0.000,32.41,32.0,3,2048
51602585,0.000,-0.110,0.0000,0.0877,0.0000,0.0005,0.000,32.41,32.0,3,2048
51603884,0.000,-0.110,0.0000,0.1183,0.0000,-0.0126,0.000,32.41,32.0,3,2048
51604605,0.000,-0.110,0.0000,0.0618,0.0000,0.0357,0.000,32.41,32.0,3,2048
51605610,0.000,-0.132,0.0000,-0.1411,0.0000,0.0005,0.000,32.41,32.0,3,2048
51606605,0.000,-0.110,0.0000,0.0877,0.0000,0.0005,0.000,32.41,32.0,3,2048
51607608,0.000,-0.110,0.0000,-0.0175,0.0000,-0.0247,0.000,32.41,32.0,3,2048
51608882,0.000,-0.110,0.0000,0.0191,0.0000,-0.0126,0.000,32.41,32.0,3,2048
51609618,0.000,-0.132,0.0000,-0.0206,0.0000,-0.0214,0.000,32.41,32.0,3,2048
51610562,0.000,-0.110,0.0000,0.1152,0.0000,0.0511,0.000,32.41,32.0,3,2048
51611886,0.000,-0.110,0.0000,0.0206,0.0000,-0.0192,0.000,32.41,32.0,3,2048
51612556,0.000,-0.132,0.0000,-0.0511,0.0000,-0.0148,0.000,32.41,32.0,3,2048
51613925,0.000,-0.110,0.0000,-0.0664,0.0000,-0.0082,0.000,32.41,32.0,3,2048
51614562,0.000,-0.110,0.0000,0.0175,0.0000,-0.0038,0.000,32.41,32.0,3,2048
51615899,0.000,-0.110,0.0000,0.1167,0.0000,0.0203,0.000,32.41,32.0,3,2048
51616559,0.000,-0.110,0.0000,0.0465,0.0000,0.0060,0.000,32.41,32.0,3,2048
51617611,0.000,-0.132,0.0000,-0.0633,0.0000,0.0280,0.000,32.41,32.0,3,2048
51618886,0.000,-0.110,0.0000,-0.0252,0.0000,-0.0104,0.000,32.41,32.0,3,2048
51619576,0.000,-0.110,0.0000,0.0420,0.0000,0.0027,0.000,32.41,32.0,3,2048
51620560,0.000,-0.132,0.0000,-0.1350,0.0000,0.0368,0.000,32.41,32.0,3,2048
51621605,0.000,-0.132,0.0000,0.0618,0.0000,-0.0236,0.000,32.41,32.0,3,2048
51622561,0.000,-0.110,0.0000,0.0084,0.0000,-0.0269,0.000,32.41,32.0,3,2048
51623899,0.000,-0.110,0.0000,0.0587,0.0000,-0.0181,0.000,32.41,32.0,3,2048
51624558,0.000,-0.132,0.0000,0.0145,0.0000,0.0093,0.000,32.41,32.0,3,2048
51625611,0.000,-0.110,0.0000,0.0710,0.0000,-0.0060,0.000,32.41,32.0,3,2048
51626561,0.000,-0.110,0.0000,0.0847,0.0000,-0.0027,0.000,32.41,32.0,3,2048
51627572,0.000,-0.110,0.0000,-0.1686,0.0000,0.0060,0.000,32.41,32.0,3,2048
51628881,0.000,-0.110,0.0000,0.0175,0.0000,-0.0225,0.000,32.41,32.0,3,2048
51629677,0.000,-0.110,0.0000,0.0694,0.0000,0.0148,0.000,32.41,32.0,3,2048
51630563,0.000,-0.110,0.0000,0.0557,0.0000,0.0016,0.000,32.41,32.0,3,2048
51631873,0.000,-0.110,0.0000,0.0374,0.0000,0.0170,0.000,32.41,32.0,3,2048
51632556,0.000,-0.110,0.0000,-0.0313,0.0000,0.0214,0.000,32.41,32.0,3,2048
51633881,0.000,-0.110,0.0000,-0.0160,0.0000,0.0280,0.000,32.41,32.0,3,2048
51634622,0.000,-0.110,0.0000,-0.0679,0.0000,0.0104,0.000,32.41,32.0,3,2048
51635912,0.000,-0.110,0.0000,0.1457,0.0000,0.0324,0.000,32.41,32.0,3,2048
51636628,0.000,-0.110,0.0000,0.0710,0.0000,0.0126,0.000,32.41,32.0,3,2048
51637592,0.000,-0.110,0.0000,0.0832,0.0000,0.0126,0.000,32.41,32.0,3,2048
51638906,0.000,-0.132,0.0000,-0.0801,0.0000,-0.0401,0.000,32.41,32.0,3,2048
51639589,0.000,-0.110,0.0000,0.0679,0.0000,-0.0104,0.000,32.41,32.0,3,2048
51640658,0.000,-0.110,0.0000,0.0832,0.0000,0.0269,0.000,32.41,32.0,3,2048
51641557,0.000,-0.132,0.0000,-0.1442,0.0000,0.0071,0.000,32.41,32.0,3,2048
51642555,0.000,-0.110,0.0000,0.0954,0.0000,-0.0082,0.000,32.41,32.0,3,2048
51643935,0.000,-0.110,0.0000,-0.0023,0.0000,0.0038,0.000,32.41,32.0,3,2048
51644588,0.000,-0.110,0.0000,-0.0557,0.0000,0.0203,0.000,32.41,32.0,3,2048
51645589,0.000,-0.132,0.0000,-0.0938,0.0000,-0.0181,0.000,32.41,32.0,3,2048
51646582,0.000,-0.110,0.0000,0.0725,0.0000,0.0137,0.000,32.41,32.0,3,2048
51647582,0.000,-0.110,0.0000,0.0679,0.0000,-0.0005,0.000,32.41,32.0,3,2048
51648904,0.000,-0.132,0.0000,-0.0267,0.0000,-0.0203,0.000,32.41,32.0,3,2048
51649586,0.000,-0.110,0.0000,-0.1320,0.0000,0.0082,0.000,32.41,32.0,3,2048
51650587,0.000,-0.132,0.0000,-0.0847,0.0000,-0.0313,0.000,32.41,32.0,3,2048
51651900,0.000,-0.110,0.0000,-0.0313,0.0000,0.0159,0.000,32.41,32.0,3,2048
51652591,0.000,-0.110,0.0000,0.1457,0.0000,0.0324,0.000,32.41,32.0,3,2048
51653883,0.000,-0.110,0.0000,0.1518,0.0000,0.0005,0.000,32.41,32.0,3,2048
51654555,0.000,-0.110,0.0000,0.0420,0.0000,0.0093,0.000,32.41,32.0,3,2048
51655933,0.000,-0.132,0.0000,-0.0206,0.0000,0.0005,0.000,32.41,32.0,3,2048
51656610,0.000,-0.110,0.0000,0.0435,0.0000,-0.0016,0.000,32.41,32.0,3,2048
51657614,0.000,-0.132,0.0000,-0.1289,0.0000,-0.0082,0.000,32.41,32.0,3,2048
51658885,0.000,-0.110,0.0000,-0.0420,0.0000,-0.0082,0.000,32.41,32.0,3,2048
51659617,0.000,-0.110,0.0000,0.0801,0.0000,-0.0005,0.000,32.41,32.0,3,2048
51660561,0.000,-0.132,0.0000,-0.1076,0.0000,0.0126,0.000,32.41,32.0,3,2048
51661571,0.000,-0.132,0.0000,0.0053,0.0000,-0.0060,0.000,32.41,32.0,3,2048
51662555,0.000,-0.110,0.0000,0.0893,0.0000,-0.0214,0.000,32.41,32.0,3,2048
51663926,0.000,-0.110,0.0000,0.0572,0.0000,0.0038,0.000,32.41,32.0,3,2048
51664561,0.000,-0.110,0.0000,0.0557,0.0000,-0.0104,0.000,32.41,32.0,3,2048
51665577,0.000,-0.110,0.0000,-0.1060,0.0000,0.0379,0.000,32.41,32.0,3,2048
51666555,0.000,-0.110,0.0000,-0.0984,0.0000,0.0126,0.000,32.41,32.0,3,2048
51667608,0.000,-0.132,0.0000,-0.0084,0.0000,-0.0093,0.000,32.41,32.0,3,2048
51668883,0.000,-0.110,0.0000,0.0481,0.0000,0.0093,0.000,32.41,32.0,3,2048
51669576,0.000,-0.110,0.0000,0.1305,0.0000,0.0313,0.000,32.41,32.0,3,2048
51670560,0.000,-0.110,0.0000,0.0206,0.0000,0.0236,0.000,32.41,32.0,3,2048
51671923,0.000,-0.110,0.0000,0.0603,0.0000,0.0071,0.000,32.41,32.0,3,2048
51672561,0.000,-0.110,0.0000,-0.0298,0.0000,-0.0082,0.000,32.41,32.0,3,2048
51673897,0.000,-0.110,0.0000,-0.0221,0.0000,0.0005,0.000,32.41,32.0,3,2048
51674558,0.000,-0.132,0.0000,-0.1289,0.0000,-0.0005,0.000,32.41,32.0,3,2048
51675936,0.000,-0.110,0.0000,-0.0282,0.0000,0.0269,0.000,32.41,32.0,3,2048
51676557,0.000,-0.132,0.0000,-0.0618,0.0000,-0.0390,0.000,32.41,32.0,3,2048
51677577,0.000,-0.110,0.0000,-0.0572,0.0000,0.0203,0.000,32.41,32.0,3,2048
51678877,0.000,-0.110,0.0000,-0.0328,0.0000,-0.0126,0.000,32.41,32.0,3,2048
51679682,0.000,-0.132,0.0000,0.0191,0.0000,0.0467,0.000,32.41,32.0,3,2048
51680562,0.000,-0.110,0.0000,-0.0923,0.0000,0.0159,0.000,32.41,32.0,3,2048
51681555,0.000,-0.132,0.0000,-0.0206,0.0000,-0.0357,0.000,32.41,32.0,3,2048
51682555,0.000,-0.110,0.0000,-0.0191,0.0000,0.0071,0.000,32.41,32.0,3,2048
51683882,0.000,-0.110,0.0000,-0.0099,0.0000,-0.0115,0.000,32.41,32.0,3,2048
51684620,0.000,-0.110,0.0000,0.0069,0.0000,0.0170,0.000,32.41,32.0,3,2048
51685626,0.000,-0.110,0.0000,0.1244,0.0000,-0.0269,0.000,32.41,32.0,3,2048
51686585,0.000,-0.110,0.0000,0.0114,0.0000,0.0236,0.000,32.41,32.0,3,2048
51687583,0.000,-0.110,0.0000,0.0191,0.0000,-0.0269,0.000,32.41,32.0,3,2048
51688907,0.000,-0.110,0.0000,-0.0130,0.0000,0.0412,0.000,32.41,32.0,3,2048
51689639,0.000,-0.132,0.0000,-0.0954,0.0000,-0.0104,0.000,32.41,32.0,3,2048
51690592,0.000,-0.132,0.0000,-0.0114,0.0000,-0.0027,0.000,32.41,32.0,3,2048
51691878,0.000,-0.110,0.0000,0.0038,0.0000,0.0137,0.000,32.41,32.0,3,2048
51692611,0.000,-0.132,0.0000,-0.1473,0.0000,-0.0225,0.000,32.41,32.0,3,2048
51693907,0.000,-0.132,0.0000,-0.1274,0.0000,-0.0027,0.000,32.41,32.0,3,2048
51694587,0.000,-0.132,0.0000,-0.0343,0.0000,0.0137,0.000,32.41,32.0,3,2048
51695908,0.000,-0.132,0.0000,0.1244,0.0000,-0.0126,0.000,32.41,32.0,3,2048
51696585,0.000,-0.132,0.0000,-0.0069,0.0000,0.0115,0.000,32.41,32.0,3,2048
51697585,0.000,-0.132,0.0000,-0.0938,0.0000,0.0049,0.000,32.41,32.0,3,2048
51698901,0.000,-0.132,0.0000,0.0114,0.0000,-0.0060,0.000,32.41,32.0,3,2048
51699584,0.000,-0.110,0.0000,-0.0481,0.0000,-0.0093,0.000,32.41,32.0,3,2048
51700586,0.000,-0.110,0.0000,-0.0084,0.0000,-0.0027,0.000,32.41,32.0,3,2048
51701579,0.000,-0.110,0.0000,-0.0145,0.0000,-0.0005,0.000,32.41,32.0,3,2048
51702585,0.000,-0.110,0.0000,0.0786,0.0000,-0.0016,0.000,32.41,32.0,3,2048
51703885,0.000,-0.110,0.0000,-0.0175,0.0000,0.0280,0.000,32.41,32.0,3,2048
51704603,0.000,-0.110,0.0000,-0.0450,0.0000,0.0016,0.000,32.41,32.0,3,2048
51705609,0.000,-0.110,0.0000,0.0267,0.0000,-0.0181,0.000,32.41,32.0,3,2048
51706604,0.000,-0.110,0.0000,0.0954,0.0000,0.0181,0.000,32.41,32.0,3,2048
51707608,0.000,-0.132,0.0000,0.0664,0.0000,-0.0313,0.000,32.41,32.0,3,2048
51708882,0.000,-0.110,0.0000,0.0023,0.0000,0.0983,0.000,32.41,32.0,3,2048
51709618,0.000,-0.132,0.0000,-0.0404,0.0000,-0.0280,0.000,32.41,32.0,3,2048
51710562,0.000,-0.132,0.0000,-0.0496,0.0000,0.0082,0.000,32.41,32.0,3,2048
51711887,0.000,-0.110,0.0000,-0.0252,0.0000,-0.0368,0.000,32.41,32.0,3,2048
51712556,0.000,-0.110,0.0000,0.0191,0.0000,0.0434,0.000,32.41,32.0,3,2048
51713926,0.000,-0.132,0.0000,0.0435,0.0000,0.0302,0.000,32.41,32.0,3,2048
51714562,0.000,-0.110,0.0000,0.0252,0.0000,-0.0192,0.000,32.41,32.0,3,2048
51715899,0.000,-0.110,0.0000,-0.0328,0.0000,-0.0016,0.000,32.41,32.0,3,2048
51716559,0.000,-0.110,0.0000,-0.0374,0.0000,0.0148,0.000,32.41,32.0,3,2048
51717611,0.000,-0.132,0.0000,-0.1274,0.0000,-0.0093,0.000,32.41,32.0,3,2048
51718886,0.000,-0.132,0.0000,-0.0679,0.0000,-0.0126,0.000,32.41,32.0,3,2048
51719576,0.000,-0.132,0.0000,-0.1823,0.0000,0.0049,0.000,32.41,32.0,3,2048
51720560,0.000,-0.110,0.0000,0.0725,0.0000,-0.0225,0.000,32.41,32.0,3,2048
51721605,0.000,-0.110,0.0000,0.0206,0.0000,-0.0445,0.000,32.41,32.0,3,2048
51722561,0.000,-0.132,0.0000,-0.0862,0.0000,0.0247,0.000,32.41,32.0,3,2048
51723898,0.000,-0.132,0.0000,-0.0252,0.0000,-0.0005,0.000,32.41,32.0,3,2048
51724558,0.000,-0.110,0.0000,-0.0359,0.0000,0.0093,0.000,32.41,32.0,3,2048
51725611,0.000,-0.132,0.0000,0.0343,0.0000,-0.0192,0.000,32.41,32.0,3,2048
51726561,0.000,-0.110,0.0000,-0.0069,0.0000,-0.0137,0.000,32.41,32.0,3,2048
51727572,0.000,-0.110,0.0000,0.0252,0.0000,0.0291,0.000,32.41,32.0,3,2048
51728880,0.000,-0.110,0.0000,-0.0099,0.0000,-0.0148,0.000,32.41,32.0,3,2048
51729664,0.000,-0.110,0.0000,-0.0938,0.0000,-0.0159,0.000,32.41,32.0,3,2048
51730600,0.000,-0.110,0.0000,-0.0206,0.0000,-0.0137,0.000,32.41,32.0,3,2048
51731880,0.000,-0.110,0.0000,0.0816,0.0000,0.0005,0.000,32.41,32.0,3,2048
51732615,0.000,-0.132,0.0000,-0.0420,0.0000,0.0412,0.000,32.41,32.0,3,2048
51733906,0.000,-0.132,0.0000,-0.0145,0.0000,0.0456,0.000,32.41,32.0,3,2048
51734587,0.000,-0.110,0.0000,0.0786,0.0000,-0.0313,0.000,32.41,32.0,3,2048
51735910,0.000,-0.110,0.0000,0.0175,0.0000,0.0005,0.000,32.41,32.0,3,2048
51736585,0.000,-0.110,0.0000,0.0160,0.0000,-0.0126,0.000,32.41,32.0,3,2048
51737586,0.000,-0.110,0.0000,-0.0114,0.0000,-0.0159,0.000,32.41,32.0,3,2048
51738902,0.000,-0.110,0.0000,-0.0114,0.0000,0.0236,0.000,32.41,32.0,3,2048
51739585,0.000,-0.110,0.0000,-0.0084,0.0000,-0.0005,0.000,32.41,32.0,3,2048
51740586,0.000,-0.132,0.0000,-0.1183,0.0000,0.0082,0.000,32.41,32.0,3,2048
51741581,0.000,-0.110,0.0000,0.0572,0.0000,-0.0060,0.000,32.41,32.0,3,2048
51742584,0.000,-0.132,0.0000,-0.0359,0.0000,-0.0016,0.000,32.41,32.0,3,2048
51743884,0.000,-0.110,0.0000,0.0572,0.0000,0.0005,0.000,32.41,32.0,3,2048
51744605,0.000,-0.110,0.0000,0.1045,0.0000,0.0005,0.000,32.41,32.0,3,2048
51745610,0.000,-0.132,0.0000,0.0023,0.0000,0.0071,0.000,32.41,32.0,3,2048
51746604,0.000,-0.132,0.0000,-0.0023,0.0000,-0.0071,0.000,32.41,32.0,3,2048
51747608,0.000,-0.110,0.0000,0.0267,0.0000,0.0247,0.000,32.41,32.0,3,2048
51748882,0.000,-0.132,0.0000,0.0496,0.0000,0.0126,0.000,32.41,32.0,3,2048
51749621,0.000,-0.132,0.0000,0.0298,0.0000,0.0049,0.000,32.41,32.0,3,2048
51750561,0.000,-0.132,0.0000,-0.1640,0.0000,0.0236,0.000,32.41,32.0,3,2048
51751886,0.000,-0.110,0.0000,0.0252,0.0000,0.0082,0.000,32.41,32.0,3,2048
51752556,0.000,-0.110,0.0000,-0.0450,0.0000,-0.0115,0.000,32.41,32.0,3,2048
51753927,0.000,-0.110,0.0000,-0.0557,0.0000,-0.0060,0.000,32.41,32.0,3,2048
51754561,0.000,-0.110,0.0000,-0.0343,0.0000,0.0126,0.000,32.41,32.0,3,2048
51755898,0.000,-0.132,0.0000,-0.0084,0.0000,0.0258,0.000,32.41,32.0,3,2048
51756559,0.000,-0.132,0.0000,0.0298,0.0000,0.0016,0.000,32.41,32.0,3,2048
51757612,0.000,-0.110,0.0000,-0.0313,0.0000,-0.0093,0.000,32.41,32.0,3,2048
51758885,0.000,-0.132,0.0000,-0.0832,0.0000,0.0071,0.000,32.41,32.0,3,2048
51759576,0.000,-0.110,0.0000,0.1823,0.0000,0.0258,0.000,32.41,32.0,3,2048
51760560,0.000,-0.110,0.0000,-0.0313,0.0000,-0.0082,0.000,32.41,32.0,3,2048
51761607,0.000,-0.132,0.0000,-0.0130,0.0000,-0.0126,0.000,32.41,32.0,3,2048
51762559,0.000,-0.110,0.0000,0.0710,0.0000,0.0082,0.000,32.41,32.0,3,2048
51763897,0.000,-0.110,0.0000,-0.0450,0.0000,0.0104,0.000,32.41,32.0,3,2048
51764558,0.000,-0.132,0.0000,-0.0160,0.0000,-0.0005,0.000,32.41,32.0,3,2048
51765612,0.000,-0.110,0.0000,-0.0053,0.0000,-0.0071,0.000,32.41,32.0,3,2048
51766559,0.000,-0.110,0.0000,0.0603,0.0000,-0.0181,0.000,32.41,32.0,3,2048
51767572,0.000,-0.110,0.0000,-0.0374,0.0000,0.0313,0.000,32.41,32.0,3,2048
51768881,0.000,-0.110,0.0000,0.0221,0.0000,-0.0313,0.000,32.41,32.0,3,2048
51769610,0.000,-0.110,0.0000,0.0374,0.0000,0.0511,0.000,32.41,32.0,3,2048
51770561,0.000,-0.132,0.0000,-0.1122,0.0000,0.0192,0.000,32.41,32.0,3,2048
51771886,0.000,-0.110,0.0000,0.0191,0.0000,-0.0060,0.000,32.41,32.0,3,2048
51772556,0.000,-0.110,0.0000,0.1350,0.0000,0.0280,0.000,32.41,32.0,3,2048
51773927,0.000,-0.110,0.0000,0.1106,0.0000,0.0005,0.000,32.41,32.0,3,2048
51774561,0.000,-0.110,0.0000,-0.0298,0.0000,0.0060,0.000,32.41,32.0,3,2048
51775898,0.000,-0.110,0.0000,-0.0862,0.0000,-0.0434,0.000,32.41,32.0,3,2048
51776559,0.000,-0.132,0.0000,0.0267,0.0000,0.0258,0.000,32.41,32.0,3,2048
51777612,0.000,-0.132,0.0000,-0.0725,0.0000,-0.0049,0.000,32.41,32.0,3,2048
51778885,0.000,-0.110,0.0000,0.0114,0.0000,-0.0060,0.000,32.41,32.0,3,2048
51779576,0.000,-0.132,0.0000,-0.0160,0.0000,0.0071,0.000,32.41,32.0,3,2048
51780560,0.000,-0.110,0.0000,0.1442,0.0000,0.0324,0.000,32.41,32.0,3,2048
51781681,0.000,-0.110,0.0000,0.0053,0.0000,-0.0060,0.000,32.41,32.0,3,2048
51782558,0.000,-0.110,0.0000,-0.0023,0.0000,-0.0159,0.000,32.41,32.0,3,2048
51783883,0.000,-0.132,0.0000,-0.1946,0.0000,0.0236,0.000,32.41,32.0,3,2048
51784555,0.000,-0.132,0.0000,-0.0038,0.0000,-0.0027,0.000,32.41,32.0,3,2048
51785560,0.000,-0.110,0.0000,0.0481,0.0000,-0.0280,0.000,32.41,32.0,3,2048
51786621,0.000,-0.110,0.0000,-0.0206,0.0000,0.0291,0.000,32.41,32.0,3,2048
51787624,0.000,-0.110,0.0000,0.0511,0.0000,0.0159,0.000,32.41,32.0,3,2048
51788906,0.000,-0.132,0.0000,-0.0679,0.0000,-0.0258,0.000,32.41,32.0,3,2048
51789591,0.000,-0.110,0.0000,0.1396,0.0000,0.0390,0.000,32.41,32.0,3,2048
51790591,0.000,-0.110,0.0000,0.0893,0.0000,-0.0049,0.000,32.41,32.0,3,2048
51791975,0.000,-0.132,0.0000,-0.0999,0.0000,-0.0060,0.000,32.41,32.0,3,2048
51792558,0.000,-0.110,0.0000,0.0755,0.0000,0.0060,0.000,32.41,32.0,3,2048
51793879,0.000,-0.110,0.0000,0.0526,0.0000,-0.0126,0.000,32.41,32.0,3,2048
51794620,0.000,-0.132,0.0000,-0.0282,0.0000,-0.0148,0.000,32.41,32.0,3,2048
51795913,0.000,-0.110,0.0000,0.0221,0.0000,-0.0302,0.000,32.41,32.0,3,2048
51796588,0.000,-0.110,0.0000,0.0526,0.0000,0.0269,0.000,32.41,32.0,3,2048
51797587,0.000,-0.132,0.0000,-0.0298,0.0000,0.0071,0.000,32.41,32.0,3,2048
51798904,0.000,-0.110,0.0000,-0.0008,0.0000,-0.0016,0.000,32.41,32.0,3,2048
51799586,0.000,-0.110,0.0000,-0.0282,0.0000,0.0247,0.000,32.41,32.0,3,2048
51800587,0.000,-0.132,0.0000,-0.0053,0.0000,-0.0269,0.000,32.41,32.0,3,2048
51801582,0.000,-0.110,0.0000,0.0862,0.0000,-0.0038,0.000,32.41,32.0,3,2048
51802583,0.000,-0.132,0.0000,0.0557,0.0000,0.0159,0.000,32.41,32.0,3,2048
51803915,0.000,-0.110,0.0000,0.0038,0.0000,0.0258,0.000,32.41,32.0,3,2048
51804559,0.000,-0.110,0.0000,0.0404,0.0000,-0.0038,0.000,32.41,32.0,3,2048
51805560,0.000,-0.110,0.0000,0.0298,0.0000,0.0049,0.000,32.41,32.0,3,2048
51806606,0.000,-0.110,0.0000,-0.0206,0.0000,0.0225,0.000,32.41,32.0,3,2048
51807603,0.000,-0.110,0.0000,-0.0435,0.0000,-0.0214,0.000,32.41,32.0,3,2048
51808927,0.000,-0.110,0.0000,0.0053,0.0000,0.0159,0.000,32.41,32.0,3,2048
51809558,0.000,-0.132,0.0000,-0.1015,0.0000,0.0236,0.000,32.41,32.0,3,2048
51810625,0.000,-0.110,0.0000,0.0023,0.0000,-0.0082,0.000,32.41,32.0,3,2048
51811870,0.000,-0.110,0.0000,-0.1595,0.0000,-0.0093,0.000,32.41,32.0,3,2048
51812572,0.000,-0.132,0.0000,-0.1183,0.0000,0.0060,0.000,32.41,32.0,3,2048
51813884,0.000,-0.132,0.0000,-0.0755,0.0000,0.0247,0.000,32.41,32.0,3,2048
51814611,0.000,-0.132,0.0000,-0.0328,0.0000,-0.0093,0.000,32.41,32.0,3,2048
51815891,0.000,-0.110,0.0000,0.0771,0.0000,0.0181,0.000,32.41,32.0,3,2048
51816572,0.000,-0.132,0.0000,-0.0526,0.0000,0.0005,0.000,32.41,32.0,3,2048
51817560,0.000,-0.110,0.0000,0.0084,0.0000,-0.0104,0.000,32.41,32.0,3,2048
51818929,0.000,-0.132,0.0000,-0.0618,0.0000,-0.0082,0.000,32.41,32.0,3,2048
51819561,0.000,-0.110,0.0000,0.0053,0.0000,0.0434,0.000,32.41,32.0,3,2048
51820578,0.000,-0.132,0.0000,-0.0984,0.0000,-0.0247,0.000,32.41,32.0,3,2048
51821555,0.000,-0.132,0.0000,0.0282,0.0000,-0.0390,0.000,32.41,32.0,3,2048
51822608,0.000,-0.110,0.0000,0.0526,0.0000,-0.0104,0.000,32.41,32.0,3,2048
51823883,0.000,-0.110,0.0000,0.0145,0.0000,0.0049,0.000,32.41,32.0,3,2048
51824576,0.000,-0.132,0.0000,0.0404,0.0000,0.0126,0.000,32.41,32.0,3,2048
51825560,0.000,-0.132,0.0000,0.1091,0.0000,-0.0027,0.000,32.41,32.0,3,2048
51826608,0.000,-0.132,0.0000,0.0420,0.0000,0.0324,0.000,32.41,32.0,3,2048
51827559,0.000,-0.110,0.0000,0.2251,0.0000,-0.0049,0.000,32.41,32.0,3,2048
51828897,0.000,-0.132,0.0000,-0.0496,0.0000,0.0302,0.000,32.41,32.0,3,2048
51829558,0.000,-0.110,0.0000,0.0237,0.0000,0.0016,0.000,32.41,32.0,3,2048
51830613,0.000,-0.110,0.0000,-0.0221,0.0000,0.0104,0.000,32.41,32.0,3,2048
51831873,0.000,-0.110,0.0000,0.0053,0.0000,0.0038,0.000,32.41,32.0,3,2048
51832676,0.000,-0.132,0.0000,-0.0175,0.0000,0.0148,0.000,32.41,32.0,3,2048
51833885,0.000,-0.110,0.0000,-0.0496,0.0000,0.0104,0.000,32.41,32.0,3,2048
51834556,0.000,-0.110,0.0000,0.0114,0.0000,-0.0478,0.000,32.41,32.0,3,2048
51835883,0.000,-0.132,0.0000,0.0069,0.0000,0.0214,0.000,32.41,32.0,3,2048
51836556,0.000,-0.110,0.0000,0.0893,0.0000,-0.0203,0.000,32.41,32.0,3,2048
